trip_id,customer_id,promo_id,redeemed_date,promo_cost
TRIP0023314,CUST00549,PROMO0002,2027-08-19,28.98
TRIP0084824,CUST02011,PROMO0016,2026-08-06,12.32
TRIP0068352,CUST01626,PROMO0036,2025-02-14,8.82
TRIP0021587,CUST00514,PROMO0011,2026-11-16,11.56
TRIP0090958,CUST02151,PROMO0018,2025-06-11,7.8
TRIP0056210,CUST01332,PROMO0011,2025-08-08,10.39
TRIP0006446,CUST00155,PROMO0005,2023-12-07,17.08
TRIP0045272,CUST01070,PROMO0004,2026-03-17,12.35
TRIP0004963,CUST00121,PROMO0005,2024-07-21,21.28
TRIP0122119,CUST02873,PROMO0037,2025-02-07,28.72
TRIP0086651,CUST02055,PROMO0037,2023-11-21,24.63
TRIP0002813,CUST00070,PROMO0008,2025-05-22,13.74
TRIP0040438,CUST00955,PROMO0030,2026-05-09,11.1
TRIP0092714,CUST02192,PROMO0011,2025-06-10,8.85
TRIP0050777,CUST01198,PROMO0018,2026-02-03,14.15
TRIP0117022,CUST02761,PROMO0025,2026-03-03,21.49
TRIP0014762,CUST00346,PROMO0026,2024-04-02,9.79
TRIP0084391,CUST02000,PROMO0017,2024-11-25,19.15
TRIP0016666,CUST00394,PROMO0025,2024-07-28,10.22
TRIP0003177,CUST00077,PROMO0014,2026-06-11,8.42
TRIP0059335,CUST01405,PROMO0025,2027-09-23,10.5
TRIP0100656,CUST02376,PROMO0031,2026-07-03,17.59
TRIP0044440,CUST01050,PROMO0017,2027-01-27,19.26
TRIP0044080,CUST01041,PROMO0029,2025-10-27,20.78
TRIP0064843,CUST01541,PROMO0024,2024-04-14,6.88
TRIP0114776,CUST02707,PROMO0027,2026-06-08,17.87
TRIP0025340,CUST00601,PROMO0025,2023-04-04,17.08
TRIP0027122,CUST00643,PROMO0026,2026-07-02,5.33
TRIP0121834,CUST02869,PROMO0029,2025-04-10,10.97
TRIP0006217,CUST00151,PROMO0027,2026-12-06,22.82
TRIP0109556,CUST02584,PROMO0035,2025-12-13,28.46
TRIP0038650,CUST00909,PROMO0004,2024-11-09,8.58
TRIP0072745,CUST01731,PROMO0001,2024-06-19,6.48
TRIP0045660,CUST01079,PROMO0004,2026-03-04,13.38
TRIP0095711,CUST02262,PROMO0016,2026-06-22,26.49
TRIP0019578,CUST00460,PROMO0016,2024-11-09,23.63
TRIP0075686,CUST01800,PROMO0006,2024-08-22,18.45
TRIP0107070,CUST02526,PROMO0033,2025-10-27,32.53
TRIP0114708,CUST02706,PROMO0001,2026-03-11,6.74
TRIP0022777,CUST00536,PROMO0010,2025-09-01,12.12
TRIP0102680,CUST02422,PROMO0032,2024-10-13,25.26
TRIP0097014,CUST02292,PROMO0039,2026-01-27,19.55
TRIP0071819,CUST01708,PROMO0036,2025-08-31,11.11
TRIP0049450,CUST01168,PROMO0008,2024-07-07,11.42
TRIP0049477,CUST01169,PROMO0009,2025-04-18,11.35
TRIP0031140,CUST00736,PROMO0007,2024-10-14,17.08
TRIP0028785,CUST00681,PROMO0037,2026-04-08,22.04
TRIP0038265,CUST00900,PROMO0026,2026-04-30,8.34
TRIP0061262,CUST01455,PROMO0017,2025-12-23,26.22
TRIP0037983,CUST00894,PROMO0013,2026-08-13,3.49
TRIP0017178,CUST00405,PROMO0016,2025-08-27,24.93
TRIP0059736,CUST01417,PROMO0039,2026-05-30,14.29
TRIP0049320,CUST01165,PROMO0006,2024-08-02,26.73
TRIP0035771,CUST00844,PROMO0034,2025-03-12,11.03
TRIP0110510,CUST02607,PROMO0019,2026-06-07,19.1
TRIP0069946,CUST01665,PROMO0001,2025-03-26,5.2
TRIP0123837,CUST02911,PROMO0034,2025-04-18,11.16
TRIP0090048,CUST02130,PROMO0001,2024-10-16,9.1
TRIP0080147,CUST01902,PROMO0001,2026-09-24,9.22
TRIP0093013,CUST02197,PROMO0022,2025-08-22,8.28
TRIP0057498,CUST01359,PROMO0024,2025-06-27,5.18
TRIP0120289,CUST02834,PROMO0014,2026-01-04,6.06
TRIP0046236,CUST01093,PROMO0033,2026-02-26,21.49
TRIP0061806,CUST01467,PROMO0032,2024-10-15,27.88
TRIP0090267,CUST02135,PROMO0012,2025-05-06,12.37
TRIP0004571,CUST00110,PROMO0009,2027-03-01,8.83
TRIP0107369,CUST02533,PROMO0006,2023-07-19,16.67
TRIP0029721,CUST00702,PROMO0025,2025-01-29,10.75
TRIP0097787,CUST02309,PROMO0000,2024-12-15,6.45
TRIP0077207,CUST01835,PROMO0031,2025-02-18,21.0
TRIP0118638,CUST02797,PROMO0026,2027-02-24,7.37
TRIP0039508,CUST00933,PROMO0000,2025-08-08,5.57
TRIP0127533,CUST02997,PROMO0008,2026-02-07,12.2
TRIP0121759,CUST02866,PROMO0029,2026-02-11,12.32
TRIP0127110,CUST02987,PROMO0009,2023-06-03,7.08
TRIP0054335,CUST01280,PROMO0022,2025-12-01,10.62
TRIP0050895,CUST01202,PROMO0004,2025-05-14,10.93
TRIP0000703,CUST00016,PROMO0024,2025-10-01,8.99
TRIP0051713,CUST01219,PROMO0022,2024-07-14,10.8
TRIP0004206,CUST00101,PROMO0008,2026-02-08,16.23
TRIP0027931,CUST00662,PROMO0034,2024-12-25,15.62
TRIP0007815,CUST00186,PROMO0004,2026-06-24,11.65
TRIP0122061,CUST02872,PROMO0010,2026-09-18,12.54
TRIP0023201,CUST00546,PROMO0039,2025-04-14,15.74
TRIP0041857,CUST00988,PROMO0013,2024-05-14,4.13
TRIP0087646,CUST02078,PROMO0021,2026-12-03,6.13
TRIP0024952,CUST00593,PROMO0036,2027-11-21,10.01
TRIP0089497,CUST02118,PROMO0029,2024-03-12,22.33
TRIP0057789,CUST01367,PROMO0007,2025-09-12,13.18
TRIP0115196,CUST02716,PROMO0018,2025-04-11,7.32
TRIP0057568,CUST01361,PROMO0033,2025-03-22,18.94
TRIP0082444,CUST01954,PROMO0000,2027-05-15,4.76
TRIP0033127,CUST00784,PROMO0029,2025-05-07,13.95
TRIP0119579,CUST02818,PROMO0020,2025-01-26,6.29
TRIP0105693,CUST02493,PROMO0034,2026-06-18,13.1
TRIP0093054,CUST02197,PROMO0032,2027-01-01,21.22
TRIP0081801,CUST01939,PROMO0020,2027-02-12,7.15
TRIP0017604,CUST00415,PROMO0030,2024-08-15,7.55
TRIP0091975,CUST02174,PROMO0027,2025-10-11,12.22
TRIP0101899,CUST02406,PROMO0039,2026-07-27,22.1
TRIP0093241,CUST02202,PROMO0028,2024-08-23,9.34
TRIP0015208,CUST00356,PROMO0015,2027-03-08,16.66
TRIP0095132,CUST02248,PROMO0035,2027-01-05,16.66
TRIP0075981,CUST01806,PROMO0032,2027-10-16,14.83
TRIP0108017,CUST02549,PROMO0005,2023-08-25,11.48
TRIP0084088,CUST01993,PROMO0002,2025-03-22,18.11
TRIP0062057,CUST01472,PROMO0023,2026-08-09,5.56
TRIP0121897,CUST02869,PROMO0024,2025-02-01,5.81
TRIP0033256,CUST00787,PROMO0031,2025-12-21,13.53
TRIP0121490,CUST02861,PROMO0004,2023-10-14,9.57
TRIP0058508,CUST01385,PROMO0018,2026-01-09,7.81
TRIP0084678,CUST02007,PROMO0002,2023-09-25,27.06
TRIP0062860,CUST01492,PROMO0011,2027-04-07,6.72
TRIP0093335,CUST02205,PROMO0035,2024-10-03,27.88
TRIP0022925,CUST00539,PROMO0021,2026-03-17,7.7
TRIP0108648,CUST02562,PROMO0016,2026-03-10,22.66
TRIP0082794,CUST01963,PROMO0021,2025-10-21,5.5
TRIP0091542,CUST02165,PROMO0005,2027-06-28,15.5
TRIP0016610,CUST00392,PROMO0003,2025-05-02,23.26
TRIP0001515,CUST00039,PROMO0020,2025-06-26,7.96
TRIP0071195,CUST01692,PROMO0037,2025-06-30,14.72
TRIP0038841,CUST00916,PROMO0027,2026-04-20,11.64
TRIP0077692,CUST01847,PROMO0039,2026-10-25,19.08
TRIP0102001,CUST02408,PROMO0010,2026-02-12,10.18
TRIP0049720,CUST01174,PROMO0018,2023-04-22,12.08
TRIP0034035,CUST00804,PROMO0033,2026-07-17,26.24
TRIP0027162,CUST00643,PROMO0034,2027-06-18,15.99
TRIP0095609,CUST02259,PROMO0019,2023-11-17,17.05
TRIP0092343,CUST02183,PROMO0010,2025-04-11,12.63
TRIP0114172,CUST02694,PROMO0031,2025-07-05,16.46
TRIP0094441,CUST02231,PROMO0009,2025-04-26,6.26
TRIP0077434,CUST01841,PROMO0029,2025-05-07,22.12
TRIP0042141,CUST00994,PROMO0012,2026-02-09,20.65
TRIP0077482,CUST01842,PROMO0003,2025-07-16,15.81
TRIP0098465,CUST02324,PROMO0018,2027-06-23,6.64
TRIP0117134,CUST02763,PROMO0033,2025-04-17,26.77
TRIP0040311,CUST00952,PROMO0038,2025-12-31,10.06
TRIP0032258,CUST00763,PROMO0035,2024-06-16,15.51
TRIP0022123,CUST00524,PROMO0034,2024-11-18,14.97
TRIP0112646,CUST02657,PROMO0036,2025-03-22,9.29
TRIP0035365,CUST00836,PROMO0014,2025-10-09,7.42
TRIP0017897,CUST00422,PROMO0031,2026-10-04,22.85
TRIP0114059,CUST02691,PROMO0028,2027-12-06,13.29
TRIP0119308,CUST02811,PROMO0034,2025-04-26,16.36
TRIP0101164,CUST02387,PROMO0003,2023-11-25,13.5
TRIP0102138,CUST02411,PROMO0020,2023-11-24,5.97
TRIP0012096,CUST00283,PROMO0039,2026-12-17,23.71
TRIP0115545,CUST02725,PROMO0016,2024-11-06,23.75
TRIP0003264,CUST00078,PROMO0005,2025-11-25,21.28
TRIP0055061,CUST01302,PROMO0009,2026-07-02,10.78
TRIP0085558,CUST02029,PROMO0022,2025-08-05,7.88
TRIP0068726,CUST01635,PROMO0026,2024-08-15,9.2
TRIP0091992,CUST02175,PROMO0007,2026-07-20,15.94
TRIP0066727,CUST01588,PROMO0005,2025-08-28,11.76
TRIP0090015,CUST02130,PROMO0016,2025-11-25,18.46
TRIP0083514,CUST01981,PROMO0015,2027-07-09,18.37
TRIP0091752,CUST02169,PROMO0018,2026-02-18,10.0
TRIP0023869,CUST00564,PROMO0003,2025-08-30,16.34
TRIP0061846,CUST01468,PROMO0000,2025-08-13,6.21
TRIP0083965,CUST01990,PROMO0012,2026-10-22,10.54
TRIP0102889,CUST02427,PROMO0024,2027-06-13,5.64
TRIP0056004,CUST01327,PROMO0014,2024-06-03,9.59
TRIP0066862,CUST01591,PROMO0011,2026-07-21,10.23
TRIP0068426,CUST01628,PROMO0011,2025-12-17,12.16
TRIP0066566,CUST01585,PROMO0006,2027-05-11,21.12
TRIP0045031,CUST01064,PROMO0024,2025-10-21,9.36
TRIP0008997,CUST00213,PROMO0039,2024-12-24,16.89
TRIP0051145,CUST01207,PROMO0030,2026-12-22,13.95
TRIP0112587,CUST02655,PROMO0011,2026-04-24,6.0
TRIP0054666,CUST01290,PROMO0033,2025-08-05,16.11
TRIP0118718,CUST02800,PROMO0019,2025-03-10,17.23
TRIP0028572,CUST00675,PROMO0014,2027-02-28,7.02
TRIP0059435,CUST01408,PROMO0015,2026-06-11,14.26
TRIP0011612,CUST00271,PROMO0036,2028-02-20,12.42
TRIP0037550,CUST00884,PROMO0031,2024-08-20,20.43
TRIP0046036,CUST01087,PROMO0006,2025-07-13,23.87
TRIP0064308,CUST01528,PROMO0026,2026-12-01,6.89
TRIP0059497,CUST01410,PROMO0009,2027-07-08,8.06
TRIP0112328,CUST02650,PROMO0010,2027-01-03,9.41
TRIP0064627,CUST01537,PROMO0028,2025-10-08,9.27
TRIP0123913,CUST02913,PROMO0034,2025-01-16,18.29
TRIP0052054,CUST01227,PROMO0033,2026-03-05,31.42
TRIP0109949,CUST02593,PROMO0031,2025-06-12,12.1
TRIP0101283,CUST02390,PROMO0019,2026-02-22,16.43
TRIP0031394,CUST00743,PROMO0005,2025-12-05,21.02
TRIP0082588,CUST01958,PROMO0014,2024-11-02,6.11
TRIP0125891,CUST02958,PROMO0001,2025-07-23,8.97
TRIP0075395,CUST01792,PROMO0031,2025-11-05,15.83
TRIP0006111,CUST00150,PROMO0001,2026-12-13,8.2
TRIP0107732,CUST02541,PROMO0036,2027-04-18,10.02
TRIP0031736,CUST00751,PROMO0004,2025-06-08,10.61
TRIP0016859,CUST00399,PROMO0000,2026-04-07,6.7
TRIP0127339,CUST02992,PROMO0008,2026-07-30,20.73
TRIP0029008,CUST00685,PROMO0003,2023-12-30,23.36
TRIP0009177,CUST00217,PROMO0005,2024-08-02,16.41
TRIP0108961,CUST02569,PROMO0022,2026-01-29,12.4
TRIP0040404,CUST00954,PROMO0039,2025-10-21,23.46
TRIP0087793,CUST02081,PROMO0029,2027-02-04,14.69
TRIP0023090,CUST00543,PROMO0008,2024-03-07,21.34
TRIP0052159,CUST01229,PROMO0004,2024-02-17,15.91
TRIP0044672,CUST01055,PROMO0038,2024-06-16,7.7
TRIP0075604,CUST01797,PROMO0000,2026-12-12,5.21
TRIP0121328,CUST02858,PROMO0001,2023-11-28,6.09
TRIP0020713,CUST00490,PROMO0016,2024-11-07,22.27
TRIP0053419,CUST01257,PROMO0015,2027-06-14,18.29
TRIP0117956,CUST02782,PROMO0006,2024-03-23,22.17
TRIP0050401,CUST01191,PROMO0020,2023-09-15,6.79
TRIP0126745,CUST02980,PROMO0019,2025-05-28,19.59
TRIP0115531,CUST02725,PROMO0033,2025-10-07,32.2
TRIP0062488,CUST01482,PROMO0032,2026-06-07,27.36
TRIP0111787,CUST02638,PROMO0034,2028-02-11,17.27
TRIP0112596,CUST02655,PROMO0009,2026-01-29,12.38
TRIP0094268,CUST02226,PROMO0028,2026-08-14,14.14
TRIP0098006,CUST02314,PROMO0030,2027-04-01,10.87
TRIP0126401,CUST02973,PROMO0021,2027-11-01,5.06
TRIP0088914,CUST02104,PROMO0012,2024-04-24,21.29
TRIP0028203,CUST00666,PROMO0002,2026-08-02,16.03
TRIP0032453,CUST00770,PROMO0001,2026-01-16,9.01
TRIP0080749,CUST01914,PROMO0025,2026-09-18,21.63
TRIP0077774,CUST01849,PROMO0031,2026-09-06,22.78
TRIP0046532,CUST01099,PROMO0012,2027-05-29,13.84
TRIP0011897,CUST00278,PROMO0038,2025-07-20,8.74
TRIP0108815,CUST02565,PROMO0023,2025-10-14,5.75
TRIP0033961,CUST00803,PROMO0013,2027-07-25,5.69
TRIP0048405,CUST01144,PROMO0002,2026-05-09,15.1
TRIP0053607,CUST01261,PROMO0005,2026-12-13,14.99
TRIP0115074,CUST02714,PROMO0005,2027-04-24,10.33
TRIP0080641,CUST01912,PROMO0033,2025-06-03,16.16
TRIP0120614,CUST02843,PROMO0037,2024-10-26,27.05
TRIP0063597,CUST01510,PROMO0003,2024-10-14,24.02
TRIP0065408,CUST01557,PROMO0008,2027-12-24,13.61
TRIP0032980,CUST00781,PROMO0025,2025-07-17,11.19
TRIP0024655,CUST00585,PROMO0024,2025-12-11,8.9
TRIP0072877,CUST01734,PROMO0025,2024-08-09,16.02
TRIP0051195,CUST01209,PROMO0039,2026-11-08,12.17
TRIP0017189,CUST00405,PROMO0023,2024-12-22,7.12
TRIP0012700,CUST00299,PROMO0029,2023-11-05,13.87
TRIP0055499,CUST01316,PROMO0030,2024-07-31,11.03
TRIP0087139,CUST02066,PROMO0039,2025-02-11,14.6
TRIP0052346,CUST01232,PROMO0031,2026-08-24,19.4
TRIP0121418,CUST02860,PROMO0000,2024-01-01,4.76
TRIP0121947,CUST02870,PROMO0032,2025-08-05,29.62
TRIP0006224,CUST00152,PROMO0003,2027-10-31,18.78
TRIP0091000,CUST02152,PROMO0026,2025-03-03,5.99
TRIP0070322,CUST01674,PROMO0024,2024-01-30,4.31
TRIP0038855,CUST00916,PROMO0017,2025-01-30,25.24
TRIP0028934,CUST00684,PROMO0007,2023-09-21,16.85
TRIP0086766,CUST02058,PROMO0019,2025-11-11,11.82
TRIP0044623,CUST01055,PROMO0038,2023-09-24,8.0
TRIP0121941,CUST02870,PROMO0022,2026-07-20,12.26
TRIP0057153,CUST01353,PROMO0020,2025-12-27,5.73
TRIP0059282,CUST01404,PROMO0038,2026-06-04,11.21
TRIP0059119,CUST01401,PROMO0009,2025-06-08,11.92
TRIP0114444,CUST02700,PROMO0029,2026-07-28,10.71
TRIP0103214,CUST02434,PROMO0028,2025-04-06,14.04
TRIP0043060,CUST01016,PROMO0025,2025-06-24,12.35
TRIP0040811,CUST00962,PROMO0001,2024-04-27,9.53
TRIP0023779,CUST00562,PROMO0014,2024-09-28,8.38
TRIP0082204,CUST01949,PROMO0027,2024-01-02,22.88
TRIP0021454,CUST00510,PROMO0025,2025-09-01,17.33
TRIP0002662,CUST00066,PROMO0036,2025-01-26,10.05
TRIP0045757,CUST01080,PROMO0035,2025-06-17,14.91
TRIP0043561,CUST01028,PROMO0003,2024-12-09,21.34
TRIP0026931,CUST00638,PROMO0015,2027-05-16,11.9
TRIP0085707,CUST02033,PROMO0025,2023-12-18,18.19
TRIP0087821,CUST02082,PROMO0009,2025-08-16,11.57
TRIP0009238,CUST00219,PROMO0005,2026-01-01,10.38
TRIP0084606,CUST02006,PROMO0012,2027-07-14,13.56
TRIP0086577,CUST02054,PROMO0012,2024-05-23,20.06
TRIP0062685,CUST01488,PROMO0002,2027-05-20,31.21
TRIP0105074,CUST02477,PROMO0001,2024-07-27,6.95
TRIP0093139,CUST02199,PROMO0017,2023-07-15,16.37
TRIP0105608,CUST02492,PROMO0009,2024-08-20,7.21
TRIP0108027,CUST02549,PROMO0014,2024-12-14,6.14
TRIP0036323,CUST00855,PROMO0013,2026-07-26,4.38
TRIP0018235,CUST00429,PROMO0002,2024-12-23,19.49
TRIP0124108,CUST02919,PROMO0008,2025-07-29,13.13
TRIP0109008,CUST02571,PROMO0013,2027-04-09,5.14
TRIP0056970,CUST01349,PROMO0012,2025-03-10,12.99
TRIP0086778,CUST02058,PROMO0018,2025-04-10,13.64
TRIP0054259,CUST01279,PROMO0039,2023-09-15,15.87
TRIP0036081,CUST00851,PROMO0003,2027-06-14,14.57
TRIP0123028,CUST02893,PROMO0038,2025-11-22,7.79
TRIP0086304,CUST02048,PROMO0031,2024-11-11,13.95
TRIP0092183,CUST02178,PROMO0015,2025-01-19,12.26
TRIP0005096,CUST00123,PROMO0013,2027-11-21,5.72
TRIP0044237,CUST01045,PROMO0021,2023-09-26,5.67
TRIP0049914,CUST01178,PROMO0032,2024-09-17,29.75
TRIP0022785,CUST00536,PROMO0002,2025-09-05,28.27
TRIP0125941,CUST02960,PROMO0000,2024-10-26,7.42
TRIP0029941,CUST00708,PROMO0009,2025-12-11,11.65
TRIP0074447,CUST01770,PROMO0027,2025-07-30,25.14
TRIP0092923,CUST02195,PROMO0033,2025-05-07,28.74
TRIP0040093,CUST00948,PROMO0029,2025-12-14,17.74
TRIP0108624,CUST02561,PROMO0018,2026-11-28,9.99
TRIP0116118,CUST02737,PROMO0001,2025-02-04,6.75
TRIP0058080,CUST01374,PROMO0003,2026-09-07,21.04
TRIP0090556,CUST02142,PROMO0022,2024-10-09,10.73
TRIP0034045,CUST00805,PROMO0036,2025-02-17,6.28
TRIP0006368,CUST00153,PROMO0005,2025-11-01,21.9
TRIP0121719,CUST02866,PROMO0007,2025-09-30,19.48
TRIP0014615,CUST00342,PROMO0014,2027-04-22,4.51
TRIP0099427,CUST02347,PROMO0020,2026-02-05,8.19
TRIP0024619,CUST00585,PROMO0012,2025-10-24,14.29
TRIP0003861,CUST00092,PROMO0039,2025-02-03,20.02
TRIP0090401,CUST02138,PROMO0017,2025-04-04,22.43
TRIP0026299,CUST00624,PROMO0035,2025-11-28,22.21
TRIP0100609,CUST02375,PROMO0019,2025-01-03,14.56
TRIP0003503,CUST00084,PROMO0012,2026-03-22,19.66
TRIP0116670,CUST02754,PROMO0034,2023-12-17,12.54
TRIP0110937,CUST02618,PROMO0013,2027-05-24,5.4
TRIP0028376,CUST00671,PROMO0033,2027-03-01,16.37
TRIP0028639,CUST00677,PROMO0005,2025-06-07,16.51
TRIP0059249,CUST01404,PROMO0003,2025-12-29,18.76
TRIP0017903,CUST00422,PROMO0014,2026-04-25,5.0
TRIP0037235,CUST00876,PROMO0000,2025-01-13,5.29
TRIP0104416,CUST02462,PROMO0021,2025-09-18,6.18
TRIP0035620,CUST00841,PROMO0031,2025-08-28,21.43
TRIP0074391,CUST01769,PROMO0022,2027-07-12,7.5
TRIP0026148,CUST00621,PROMO0036,2024-07-14,9.79
TRIP0002013,CUST00051,PROMO0003,2024-06-16,17.23
TRIP0074898,CUST01780,PROMO0026,2027-01-07,9.33
TRIP0025243,CUST00600,PROMO0013,2026-01-08,4.17
TRIP0119140,CUST02808,PROMO0008,2025-01-08,22.02
TRIP0004398,CUST00106,PROMO0034,2027-08-26,10.04
TRIP0100022,CUST02361,PROMO0000,2025-05-29,4.78
TRIP0098767,CUST02330,PROMO0010,2025-10-07,13.92
TRIP0095021,CUST02245,PROMO0015,2024-11-30,12.42
TRIP0057631,CUST01362,PROMO0005,2024-06-14,22.02
TRIP0082492,CUST01955,PROMO0004,2024-04-15,12.82
TRIP0081224,CUST01925,PROMO0035,2026-02-12,21.61
TRIP0119502,CUST02816,PROMO0021,2024-02-18,9.22
TRIP0054459,CUST01284,PROMO0019,2026-05-29,14.04
TRIP0010467,CUST00246,PROMO0032,2025-09-26,21.11
TRIP0059555,CUST01411,PROMO0002,2026-12-28,28.88
TRIP0077155,CUST01834,PROMO0004,2026-07-19,16.47
TRIP0013051,CUST00308,PROMO0003,2027-12-22,26.41
TRIP0093915,CUST02218,PROMO0030,2026-06-25,8.01
TRIP0111099,CUST02621,PROMO0036,2025-02-02,10.71
TRIP0002694,CUST00067,PROMO0020,2026-07-15,6.99
TRIP0092586,CUST02189,PROMO0016,2023-11-08,22.5
TRIP0121928,CUST02869,PROMO0016,2024-11-17,19.58
TRIP0075505,CUST01795,PROMO0019,2024-02-08,21.74
TRIP0004272,CUST00103,PROMO0032,2024-12-27,20.47
TRIP0121798,CUST02867,PROMO0011,2024-09-19,6.29
TRIP0090299,CUST02136,PROMO0036,2024-08-15,11.87
TRIP0069923,CUST01665,PROMO0037,2024-09-05,24.57
TRIP0098374,CUST02321,PROMO0002,2025-09-09,19.96
TRIP0048709,CUST01151,PROMO0016,2024-12-22,15.11
TRIP0056120,CUST01329,PROMO0017,2024-08-24,15.67
TRIP0107119,CUST02527,PROMO0031,2026-08-14,18.08
TRIP0037238,CUST00876,PROMO0028,2025-08-29,15.43
TRIP0009467,CUST00224,PROMO0024,2024-03-20,4.7
TRIP0072747,CUST01731,PROMO0034,2025-03-03,16.01
TRIP0101476,CUST02394,PROMO0035,2026-10-05,24.3
TRIP0095730,CUST02262,PROMO0036,2025-07-20,6.85
TRIP0013440,CUST00318,PROMO0007,2025-07-28,12.14
TRIP0111053,CUST02620,PROMO0019,2024-02-29,16.09
TRIP0063369,CUST01505,PROMO0028,2026-04-29,8.8
TRIP0082040,CUST01944,PROMO0032,2027-05-01,23.7
TRIP0105374,CUST02484,PROMO0005,2026-02-27,10.33
TRIP0106572,CUST02515,PROMO0039,2025-07-29,21.1
TRIP0009291,CUST00220,PROMO0032,2023-08-28,27.4
TRIP0056276,CUST01333,PROMO0034,2025-09-13,18.33
TRIP0102495,CUST02418,PROMO0031,2027-03-11,15.77
TRIP0096629,CUST02282,PROMO0012,2025-01-01,18.34
TRIP0115627,CUST02727,PROMO0027,2025-09-29,23.6
TRIP0089049,CUST02107,PROMO0014,2027-02-12,9.37
TRIP0075570,CUST01796,PROMO0029,2027-06-03,21.98
TRIP0038057,CUST00895,PROMO0038,2025-11-06,11.78
TRIP0119800,CUST02822,PROMO0001,2026-08-01,5.82
TRIP0061968,CUST01470,PROMO0004,2028-02-06,11.41
TRIP0070610,CUST01680,PROMO0010,2025-05-22,14.96
TRIP0002650,CUST00066,PROMO0029,2025-11-08,11.62
TRIP0042462,CUST01002,PROMO0026,2024-07-19,6.06
TRIP0040989,CUST00966,PROMO0022,2027-05-04,13.16
TRIP0047015,CUST01110,PROMO0001,2024-07-03,7.54
TRIP0046789,CUST01104,PROMO0030,2027-01-13,9.47
TRIP0019984,CUST00470,PROMO0022,2025-08-27,8.04
TRIP0011872,CUST00278,PROMO0033,2025-07-29,20.52
TRIP0091679,CUST02167,PROMO0002,2024-08-07,21.3
TRIP0088730,CUST02101,PROMO0016,2023-03-23,16.95
TRIP0126770,CUST02981,PROMO0022,2026-12-23,7.88
TRIP0023449,CUST00552,PROMO0005,2027-01-25,13.57
TRIP0119468,CUST02815,PROMO0007,2025-09-03,17.63
TRIP0087264,CUST02069,PROMO0026,2026-07-13,8.55
TRIP0021827,CUST00517,PROMO0020,2023-10-20,5.43
TRIP0110264,CUST02601,PROMO0025,2026-09-26,11.43
TRIP0058156,CUST01376,PROMO0019,2026-03-23,12.56
TRIP0008698,CUST00205,PROMO0033,2025-11-15,23.4
TRIP0060287,CUST01432,PROMO0037,2025-10-24,14.35
TRIP0076541,CUST01818,PROMO0025,2024-04-11,21.3
TRIP0066058,CUST01573,PROMO0019,2025-11-01,19.0
TRIP0087306,CUST02070,PROMO0021,2025-10-23,8.28
TRIP0088366,CUST02094,PROMO0014,2025-04-08,6.17
TRIP0097316,CUST02299,PROMO0022,2025-06-29,7.47
TRIP0048748,CUST01152,PROMO0002,2025-09-21,16.83
TRIP0021198,CUST00503,PROMO0033,2024-09-26,31.36
TRIP0102065,CUST02410,PROMO0034,2024-08-02,16.66
TRIP0075938,CUST01805,PROMO0008,2027-08-22,17.26
TRIP0019434,CUST00457,PROMO0027,2026-03-02,17.71
TRIP0000626,CUST00015,PROMO0022,2026-01-29,11.89
TRIP0023125,CUST00544,PROMO0006,2024-06-10,21.27
TRIP0117432,CUST02769,PROMO0017,2025-03-03,18.17
TRIP0097062,CUST02293,PROMO0006,2026-10-31,14.86
TRIP0120625,CUST02843,PROMO0030,2024-12-30,10.79
TRIP0083707,CUST01986,PROMO0013,2025-04-24,2.94
TRIP0067593,CUST01610,PROMO0038,2027-01-26,6.2
TRIP0001212,CUST00031,PROMO0014,2027-09-03,6.92
TRIP0096934,CUST02290,PROMO0029,2027-06-06,12.56
TRIP0107427,CUST02535,PROMO0002,2025-10-14,25.66
TRIP0045568,CUST01077,PROMO0035,2023-11-02,16.68
TRIP0014608,CUST00342,PROMO0002,2026-07-29,17.14
TRIP0026602,CUST00630,PROMO0023,2024-05-23,5.61
TRIP0123140,CUST02896,PROMO0012,2023-06-02,12.03
TRIP0122891,CUST02890,PROMO0013,2024-10-26,4.1
TRIP0076266,CUST01813,PROMO0013,2027-10-05,3.08
TRIP0057279,CUST01356,PROMO0032,2024-12-11,13.86
TRIP0062525,CUST01483,PROMO0034,2025-08-13,11.5
TRIP0121173,CUST02855,PROMO0037,2025-04-01,15.46
TRIP0034471,CUST00814,PROMO0015,2026-05-13,9.77
TRIP0057510,CUST01359,PROMO0037,2024-02-27,15.5
TRIP0084855,CUST02011,PROMO0005,2026-04-28,17.06
TRIP0057919,CUST01370,PROMO0009,2025-09-18,5.99
TRIP0015125,CUST00354,PROMO0004,2027-02-07,14.46
TRIP0048889,CUST01155,PROMO0037,2027-03-21,15.11
TRIP0086617,CUST02054,PROMO0006,2024-11-03,13.63
TRIP0048028,CUST01135,PROMO0016,2023-12-11,15.32
TRIP0099241,CUST02343,PROMO0019,2024-11-11,11.46
TRIP0057907,CUST01370,PROMO0039,2024-09-01,14.32
TRIP0116550,CUST02751,PROMO0006,2026-07-30,14.23
TRIP0014056,CUST00333,PROMO0015,2025-12-15,18.57
TRIP0037360,CUST00879,PROMO0019,2025-05-20,22.54
TRIP0090464,CUST02140,PROMO0014,2027-07-18,4.98
TRIP0020758,CUST00491,PROMO0007,2026-12-29,13.5
TRIP0015603,CUST00365,PROMO0038,2027-01-24,9.43
